2227;;Gallants;Clement Sze-Kit Cheng, Chi-kin Kwok;2010
2228;;Uncle Boonmee who Can Recall his Past Lives;Apichatpong Weerasethakul;2010
2229;;Black Swan;Darren Aronofsky;2010
2230;;The Social Network;David Fincher;2010
2231;;True Grit;Ethan Coen, Joel Coen;2010
2232;;Kaboom;Gregg Araki;2010
2233;;Love in a Puff;Ho-Cheung Pang;2010
2234;;Shutter Island;Martin Scorsese;2010
2235;;The Ghost Writer;Roman Polanski;2010
2236;;The Stranger in Us;Scott Boswell;2010
2237;;The King's Speech;Tom Hooper;2010
2238;;Monsters;Gareth Edwards;2010
2239;;Of Gods and Men (Des Hommes et des Dieux);Xavier Beauvois;2010
2240;;Nostalgia for the Light (Nostalgia de la luz);Patricio Guzmán;2010
2241;;El Monstro Del Mar!;Stuart Simpson;2010
2242;;Slime City Massacre;Greg Lamberson;2010
2243;;The Bunny Game;Adam Rehmeier;2010
2244;;Hugo;Martin Scorsese;2011
2245;;The Descendants;Alexander Payne;2011
2246;;Russian Ark (Russkij Kovcheg);Alexander Sokurov;2011
2247;;The Artist;Michel Hazanavicius;2011
2248;;The Tree of Life;Terrence Malick;2011
2249;;A Simple Life;Ann Hui;2011
2250;;Whore's Glory;Michael Glawogger;2011
2251;;Going down in la-la land;Casper Andreas;2011
2252;;Somefarwhere;Everett Lewis;2011
2253;;The Pretty Boys;Everett Lewis;2011
2254;;23:59;Gilbert Chan;2011
2255;;Unknown;Jaume Collet-Serra;2011
2256;;Rat Scratch Fever;Jeff Leroy;2011
2257;;War Horse;Steven Spielberg;2011
2258;;The Girl with the Dragon Tattoo;David Fincher;2011
2259;;The Kid with a Bike (Le Gamin au vélo);Jean-Pierre and Luc Dardenne;2011
2260;;Bridesmaids;Paul Feig;2011
2261;;Tinker Tailor Soldier Spy;Tomas Alfredson;2011
2262;;Drive;Nicolas Winding Refn;2011
2263;;A Separation (Jodái-e Náder az Simin);Asghar Farhadi;2011
2264;;Shame;Steve McQueen;2011
2265;;Le Havre;Aki Kaurismäki;2011
2266;;Father's Day;Astron-6;2011
2267;;Quarantine 2: Terminal;John Pogue;2011
2268;;Kill List;Ben Wheatley;2012
2269;;The Act of Killing;Joshua Oppenheimer;2012
2270;;Blancanieves;Pablo Berger;2012
2271;;Laurence Anyways;Xavier Dolan;2012
2272;;Post Tenebras Lux;Carlos Reygadas;2012
2273;;Lincoln;Steven Spielberg;2012
2274;;Argo;Ben Affleck;2012
2275;;Amour;Michael Haneke;2012
2276;;Les Misérables;Tom Hooper;2012
2277;;The Cabin of Woods;Drew Goddard;2012
2278;;Excision;Richard Bates Jr.;2012
2279;;Room 328;Mother Goose Lickers;2012
2280;;REC 3: Genesis;Paco Plaza;2012
2281;;Blue is the Warmest Color;Abdellatif Kechiche;2013
2282;;The Green Inferno;Eli Roth;2013
2283;;A Touch of Sin (Tian zhu ding);Jia Zhangke;2013
2284;;Gerontophilia;Bruce Labruce;2013
2285;;Before Midnight;Richard Linklater;2013
2286;;Venus in Fur;Roman Polanski;2013
2287;;12 Years a Slave;Steve McQueen;2013
2288;;Rigor Mortis;Juno Mak;2013
2289;;Tom at the Farm;Xavier Dolan;2013
2290;;The Great Beauty (La grande bellezza);Paolo Sorrentino;2013
2291;;American Hustle;David O. Russell;2013
2292;;Gravity;Alfonso Cuarón;2013
2293;;The Wolf of Wall Street;Martin Scorsese;2013
2294;;Inside Llewyn Davis;Joel and Ethan Coen;2013
2295;;Nebraska;Alexander Payne;2013
2296;;Life of Pi;Ang Lee;2013
2297;;Django Unchained;Quentin Tarantino;2013
2298;;The Conjuring;James Wan;2013
2299;;Texas Chainsaw Massacre 3D;John Luessenhop;2013
2300;;Boyhood;Richard Linklater;2014
2301;;Birdman;"Alejandro González Iñárritu
";2014
2302;;The Captive (La Captive);Chantal Akerman;2014
2303;;Guardians of the Galaxy;James Gunn;2014
2304;;Whiplash;Damien Chazelle;2014
2305;;A Master Builder;Jonathan Demme;2014
2306;;Eden;Mia Hansen-Løve;2014
2307;;Kamisama No Iu Tôri;Takashi Miike;2014
2308;;Leviathan (Leviafan);Andrey Zvyagintsev;2014
2309;;Citizenfour;Laura Poitras;2014
2310;;Under the Skin;Jonathan Glazer;2014
2311;;Ida;Pawel Pawlikowski;2014
2312;;The Grand Budapest Hotel;Wes Anderson;2014
2313;;The Theory of Everything;James Marsh;2014
2314;;As Above, So Below;John Erick Dowdle, Drew Dowdle;2014
2315;;The Babadook;Jennifer Kent;2014
2316;;The Imitation Game;Morten Tyldum;2014
2317;;The Revenant;Alejandro G. Iñárritu;2015
2318;;Bridge of Spies;Steven Spielberg;2015
2319;;The Big Short;Adam McKay;2015
2320;;Mad Max Fury Road;George Miller;2015
2321;;Spotlight;Tom McCarthy;2015
2322;;Carol;Todd Verow;2015
2323;;Star Wars: The Force Awakens;J.J. Abrams;2015
2324;;Son of Saul;László Nemes;2015
2325;;Tangerine;Sean Baker;2015
2326;;Straight Outta Compton;F. Gary Gray;2015
2327;;Under the Shadow;Babak Anvari;2015
2328;;I, Daniel Blake;Ken Loach;2015
2329;;Victoria;Sebastian Schipper;2015
2330;;The Witch;Robert Eggers;2015
2331;;It Follows;David Robert Mitchell;2015
2332;;The Visit;M. Night Shyamalan;2015
2333;;Jackie;Pablo Larraín;2016
2334;;Manchester by the Sea;Kenneth Lonergan;2016
2335;;Hell or High Water;David Mackenzie;2016
2336;;Arrival;Denis Villeneuve;2016
2337;;La La Land;Damien Chazelle;2016
2338;;Moonlight;Barry Jenkins;2016
2339;;Being 17;André Téchiné;2016
2340;;Hardcore Henry;Ilya Naishuller;2016
2341;;David Lynch: The Art Life;Jon Nguyen, Rick Barnes, and Olivia Neergaard-Holm;2016
2342;;HyperNormalisation;Adam Curtis;2016
2343;;The Jungle Book;Jon Favreau;2016
2344;;Toni Erdmann;Maren Ade;2016
2345;;13th;Ava DuVernay;2016
2346;;Dawson City: Frozen Time ;Bill Morrison;2016
2347;;Lady Macbeth;William Oldroyd;2016
2348;;The Handmaiden ;Park Chan-wook;2016
2349;;Hush;Mike Flanagan;2016
2350;;Phantom Thread;Paul Thomas Anderson;2017
2351;;Call Me By Your Name ;Luca Guadagnino;2017
2352;;Lady Bird;"Greta Gerwig
";2017
2353;;Three Billboards Outside Ebbing, Missouri ;Martin McDonagh;2017
2354;;The Shape of Water ;Guillermo del Toro;2017
2355;;Get Out;Jordan Peele;2017
2356;;The Wild Boys;Bertrand Mandico;2017
2357;;On the Beach at Night Alone ;Hong Sangsoo;2017
2358;;The Post;Steven Spielberg;2017
2359;;Blade Runner 2049;Denis Villeneuve;2017
2360;;Dunkirk;Christopher Nolan;2017
2361;;Mother!;Darren Aronofsky;2017
2362;;"The Florida Project
";Sean Baker;2017
2363;;The Greatest Showman;Michael Gracey;2017
2364;;Black Panther ;Ryan Coogler;2018
2365;;Mandy;Panos Cosmatos;2018
2366;;Hereditary;Ari Aster;2018
2367;;Coincoin and the Extra-Humans;Bruno Dumont;2018
2368;;At Eternity's Gate;"Julian Schnabel
";2018
2369;;The House That Jack Built;Lars von Trier;2018
2370;;Burning;Lee Chang-dong;2018
2371;;Paul Sanchez is Back!;Patricia Mazuy;2018
2372;;A Star is Born;Bradley Cooper;2018
2373;;Leto;Kirill Serebrennikov;2018
2374;;Midsommar;Ari Aster;2019
2375;;Roma;Alfonso Cuarón;2019
2376;;The Favourite;Yorgos Lanthimos;2019
2377;;Vice;Adam McKay;2019
2378;;BlacKkKlansman;Spike Lee;2019
2379;;Joker;Todd Phillips;2019
2380;;Little Women;Greta Gerwig;2019
2381;;Crazy Rich Asians;Jon M. Chu;2019
2382;;Avengers: Infinity War;Anthony Russo, Joe Russo;2019
2383;;Sorry to Bother You;Boots Riley;2019
2384;;Parasite;Bong Joon-ho;2019
2385;;Capernaum;Nadine Labaki;2019
2386;;Toy Story 4 ;Josh Cooley;2019
2387;;Avengers: Endgame;Anthony Russo, Joe Russo;2020
2388;;Portrait of a Lady on Fire;Céline Sciamma;2020
2389;;For Sama;Waad al-Kateab, Edward Watts;2020
2390;;Booksmart;Olivia Wilde;2020
2391;;The Farewell;Lulu Wang;2020
2392;;Monos;Alejandro Landes;2020
2393;;The Lighthouse;Robert Eggers;2020
2394;;No Man's Land;Conor Allyn;2020
2395;;Once Upon a Time in Hollywood;Quentin Tarantino;2020
2396;;Flee;Jonas Poher Rasmussen;2021
2397;;Everything Everywhere All At Once;Dan Kwan, Daniel Scheinert;2022
2398;;Oppenheimer;Christopher Nolan;2023
;;;;
;;;;
;;;;
